,X,Y,Y_hat,mAE,mSE
121,2.1,-0.5048461045998576,0.5356811672950983,0.7148461045998575,0.5110049532615905
122,2.2,-0.5885011172553458,0.543084467015023,0.8085011172553458,0.6536740566031424
123,2.3000000000000003,-0.6662760212798244,0.5499673889930858,0.8962760212798244,0.8033107063211923
124,2.4000000000000004,-0.7373937155412458,0.5562611613480737,0.9773937155412458,0.9552984751795216
125,2.5,-0.8011436155469337,0.5619028987870599,1.0511436155469336,1.1049029005050797
126,2.6,-0.8568887533689473,0.5668362309344647,1.1168887533689473,1.2474404874020413
127,2.7,-0.9040721420170612,0.571011865566214,1.1740721420170612,1.3784453946605304
128,2.8000000000000003,-0.9422223406686583,0.5743880811213484,1.2222223406686583,1.4938274500295738
129,2.9000000000000004,-0.9709581651495907,0.5769311435700699,1.2609581651495907,1.5900154942574225
130,3.0,-0.9899924966004454,0.5786156434730153,1.2899924966004455,1.6640806412854503
131,3.1,-0.9991351502732795,0.5794247498639762,1.3091351502732795,1.7138348416810423
132,3.2,-0.9982947757947531,0.5793503784193488,1.3182947757947532,1.7379011158877387
133,3.3000000000000003,-0.9874797699088649,0.5783932722340241,1.317479769908865,1.7357529441191157
134,3.4000000000000004,-0.9667981925794609,0.5765629943966287,1.306798192579461,1.7077215161289458
135,3.5,-0.9364566872907963,0.5738778324383043,1.2864566872907963,1.6549708082752097
136,3.6,-0.896758416334147,0.5703646156097419,1.256758416334147,1.5794417170267132
137,3.7,-0.848100031710408,0.5660584468121777,1.218100031710408,1.483767687252897
138,3.8000000000000003,-0.7909677119144165,0.5610023518608064,1.1709677119144164,1.3711653823460836
139,3.9000000000000004,-0.7259323042001399,0.5552468495850597,1.11593230420014,1.2453049075574336
140,4.0,-0.6536436208636119,0.5488494470611605,1.053643620863612,1.1101648797865828
141,4.1000000000000005,-0.5748239465332685,0.5418740650204275,0.9848239465332685,0.9698782056653622
142,4.2,-0.4902608213406994,0.534390399174457,0.9102608213406995,0.8285747628678449
143,4.3,-0.40079917207997545,0.5264732238386111,0.8307991720799754,0.6902272643287727
144,4.4,-0.30733286997841935,0.518201644811775,0.7473328699784194,0.5585064185501811
145,4.5,-0.2107957994307797,0.5096583089773645,0.6607957994307797,0.4366510885453632
146,4.6000000000000005,-0.11215252693505398,0.5009285785229858,0.572152526935054,0.32735851407816774
147,4.7,-0.01238866346289056,0.4920996780296737,0.4823886634628906,0.23269882263751393
148,4.800000000000001,0.08749898343944727,0.48325982295271086,0.3925010165605528,0.15405704800106734
149,4.9,0.18651236942257576,0.4744973382019588,0.3034876305774243,0.09210474191349916
150,5.0,0.28366218546322625,0.4658997756285546,0.21633781453677375,0.046802049998547514
151,5.1000000000000005,0.37797774271298107,0.4575530392357553,0.13202225728701894,0.017429876419159825
152,5.2,0.4685166713003771,0.4495405268545337,0.05148332869962291,0.002650533133993416
153,5.300000000000001,0.5543743361791615,0.4419422968600184,0.024374336179161515,0.000594108264174782
154,5.4,0.6346928759426347,0.4348342682546738,0.09469287594263465,0.008966740754287196
155,5.5,0.70866977429126,0.4282874621107225,0.15866977429125995,0.025176097273639376
156,5.6000000000000005,0.7755658785102502,0.4223672919510685,0.2155658785102501,0.04646864797789591
157,5.7,0.8347127848391598,0.41713291015899906,0.2647127848391597,0.07007285845730327
158,5.800000000000001,0.8855195169413194,0.41263661694712384,0.3055195169413193,0.09334217523205708
159,5.9,0.9274784307440359,0.40892333779093915,0.33747843074403583,0.11389169121745699
160,6.0,0.960170286650366,0.4060301745483266,0.360170286650366,0.1297226353858068
161,6.1000000000000005,0.9832684384425847,0.40398603475005357,0.3732684384425846,0.1393293271373656
162,6.2,0.9965420970232175,0.40281134276528197,0.3765420970232175,0.14178395083064213
163,6.300000000000001,0.9998586363834151,0.4025178357280218,0.369858636383415,0.1367954109073992
164,6.4,0.9931849187581926,0.403108446263569,0.3531849187581926,0.1247395868382311
165,6.5,0.9765876257280235,0.40457727318668224,0.32658762572802347,0.10665947727866754
166,6.6000000000000005,0.9502325919585293,0.40690964046427536,0.29023259195852924,0.08423495743496613
167,6.7,0.9143831482353194,0.4100822438534888,0.24438314823531937,0.05972312314140608
168,6.800000000000001,0.8693974903498248,0.4140633837499808,0.18939749034982478,0.03587140935081197
169,6.9,0.8157251001253568,0.4188132819198955,0.12572510012535676,0.015806800801530983
170,7.0,0.7539022543433046,0.4242844789508266,0.053902254343304645,0.0029054530232903047
171,7.1000000000000005,0.6845466664428059,0.43042230845057844,0.025453333557194147,0.0006478721891737857
172,7.2,0.6083513145322546,0.4371654432556861,0.11164868546774542,0.012465428966675548
173,7.300000000000001,0.5260775173811045,0.44444650819216114,0.20392248261889556,0.041584378917453764
174,7.4,0.43854732757439036,0.4521927532659581,0.30145267242560964,0.09087371371254191
175,7.5,0.3466353178350258,0.46032678055686793,0.4033646821649742,0.16270306681805063
176,7.6000000000000005,0.25125984258225487,0.46876731755295187,0.5087401574177451,0.2588165477694321
177,7.7,0.15337386203786435,0.4774300291986155,0.6166261379621356,0.3802277940180987
178,7.800000000000001,0.05395542056264886,0.48622836054260726,0.7260445794373511,0.5271407313303601
179,7.9,-0.04600212563953695,0.49507440156647947,0.836002125639537,0.6988995540738242
180,8.0,-0.14550003380861354,0.5038797655524341,0.9455000338086136,0.8939703139320895
181,8.1,-0.2435441537357911,0.5125564722141898,1.053544153735791,1.1099552838708642
182,8.200000000000001,-0.33915486098383624,0.5210178267669203,1.1591548609838362,1.3436399917424566
183,8.3,-0.43137684497062084,0.5291792861528866,1.2613768449706209,1.5910715450280377
184,8.4,-0.5192886541166856,0.5369593037677238,1.3592886541166855,1.8476656452103504
185,8.5,-0.6020119026848236,0.5442801442471565,1.4520119026848235,2.1083385655384013
186,8.6,-0.6787200473200125,0.5510686601730623,1.5387200473200124,2.3676593840245013
187,8.700000000000001,-0.7486466455973999,0.5572570229382947,1.6186466455974,2.620016963303715
188,8.8,-0.811093014061656,0.562783400467704,1.6910930140616562,2.859795582208137
189,8.9,-0.8654352092411123,0.567592575023794,1.7554352092411123,3.081552773843388
190,9.0,-0.9111302618846769,0.571636494924102,1.811130261884677,3.2801928255144586
191,9.1,-0.9477216021311119,0.5748747546577263,1.8577216021311118,3.451129551024585
192,9.200000000000001,-0.974843621404164,0.5772749986038349,1.8948436214041642,3.5904323495760475
193,9.3,-0.9922253254526034,0.5788132443183335,1.9222253254526036,3.694950201811368
194,9.4,-0.9996930420352065,0.5794741221585191,1.9396930420352065,3.7624090973197934
195,9.5,-0.9971721561963784,0.5792510288514698,1.9471721561963784,3.7914794058664536
196,9.600000000000001,-0.9846878557941267,0.578146193471765,1.9446878557941267,3.7818108564731583
197,9.700000000000001,-0.9623648798313097,0.5761706551693083,1.9323648798313098,3.734034028805472
198,9.8,-0.9304262721047533,0.5733441528697921,1.9104262721047534,3.649728541148065
199,9.9,-0.8891911526253609,0.5696949280498755,1.8791911526253608,3.5313593881054324
200,0.0,0.0,-0.29662721600874176,0.0,0.0
201,0.1,0.09966799462495582,-0.21138549889532537,0.08966799462495582,0.008040349260061107
202,0.2,0.197375320224904,-0.12782065704173182,0.17737532022490402,0.03146200422488724
203,0.30000000000000004,0.29131261245159096,-0.047480161373901736,0.26131261245159093,0.06828428142627535
204,0.4,0.3799489622552249,0.028326667933320615,0.3399489622552249,0.11556529693840434
205,0.5,0.46211715726000974,0.09860156471110865,0.41211715726000975,0.1698405513080716
206,0.6000000000000001,0.5370495669980353,0.16268800788226534,0.4770495669980353,0.22757628937301297
207,0.7000000000000001,0.6043677771171635,0.22026235604838595,0.5343677771171635,0.28554892122113856
208,0.8,0.6640367702678489,0.27129466038773253,0.584036770267849,0.3410989490249002
209,0.9,0.7162978701990244,0.3159913146460275,0.6262978701990244,0.392249022215834
210,1.0,0.7615941559557649,0.3547312651315744,0.6615941559557649,0.43770682719482096
211,1.1,0.8004990217606297,0.3880049110773246,0.6904990217606297,0.4767888990523866
212,1.2000000000000002,0.8336546070121553,0.41636144648646223,0.7136546070121553,0.5093028981096739
213,1.3,0.8617231593133063,0.44036726303811546,0.7317231593133063,0.5354187818754463
214,1.4000000000000001,0.8853516482022625,0.4605756857446117,0.7453516482022625,0.5555490794778293
215,1.5,0.9051482536448664,0.47750686457784,0.7551482536448664,0.5702488849828914
216,1.6,0.9216685544064713,0.4916359619821604,0.7616685544064713,0.5801389867716438
217,1.7000000000000002,0.935409070603099,0.5033876300982155,0.7654090706030989,0.5858510453614997
218,1.8,0.9468060128462683,0.5131349409607031,0.7668060128462684,0.5879914613371915
219,1.9000000000000001,0.9562374581277391,0.5212012474383143,0.7662374581277391,0.5871198422380588
220,2.0,0.9640275800758169,0.5278638011886513,0.764027580075817,0.5837381431165088
221,2.1,0.9704519366134539,0.5333582749630825,0.7604519366134539,0.5782871478991525
222,2.2,0.9757431300314515,0.5378836034220982,0.7557431300314514,0.5711476785897354
223,2.3000000000000003,0.9800963962661914,0.541606763402365,0.7500963962661913,0.562644603691527
224,2.4000000000000004,0.9836748576936802,0.5446672664038661,0.7436748576936802,0.5530522939657155
225,2.5,0.9866142981514303,0.5471812424592098,0.7366142981514303,0.5426006242411243
226,2.6,0.9890274022010992,0.5492450657912749,0.7290274022010992,0.5314809531600833
227,2.7,0.9910074536781176,0.5509385180224462,0.7210074536781176,0.5198517482594028
228,2.8000000000000003,0.992631520201128,0.5523275117475508,0.712631520201128,0.5078436835841706
229,2.9000000000000004,0.9939631673505832,0.5534664118532054,0.7039631673505832,0.49556414098626517
230,3.0,0.9950547536867305,0.5543999983472537,0.6950547536867304,0.4831011106225215
231,3.1,0.9959493592219002,0.5551651156975524,0.6859493592219001,0.4705265234169354
232,3.2,0.9966823978396512,0.5557920518641992,0.6766823978396512,0.45789906754602
233,3.3000000000000003,0.9972829600991421,0.5563056867419265,0.6672829600991421,0.4452665488386733
234,3.4000000000000004,0.9977749279342794,0.5567264455139824,0.6577749279342793,0.4326678558189463
235,3.5,0.9981778976111987,0.5570710880176718,0.6481778976111987,0.4201345869516736
236,3.6,0.9985079423323266,0.5573533609665661,0.6385079423323267,0.40769239242146177
237,3.7,0.9987782412811312,0.5575845359452215,0.6287782412811312,0.3953620767085925
238,3.8000000000000003,0.9989995977858409,0.5577738525721555,0.6189995977858409,0.3831605020590328
239,3.9000000000000004,0.999180865670028,0.5579288831390267,0.6091808656700279,0.37110132709848465
240,4.0,0.999329299739067,0.5580558323665158,0.599329299739067,0.35919560952572044
241,4.1000000000000005,0.9994508436877974,0.5581597836392739,0.5894508436877973,0.34745229712425607
242,4.2,0.9995503664595334,0.5582449011535431,0.5795503664595334,0.33587862726337947
243,4.3,0.9996318561900731,0.5583145957890623,0.5696318561900731,0.3244804515865481
244,4.4,0.9996985792838805,0.5583716611600338,0.5596985792838804,0.3132624996523942
245,4.5,0.9997532108480275,0.5584183851696218,0.5497532108480274,0.3022285928377157
246,4.6000000000000005,0.9997979416121845,0.5584566414539877,0.5397979416121844,0.2913818177687513
247,4.7,0.9998345655542966,0.5584879643247331,0.5298345655542966,0.28072466685611025
248,4.800000000000001,0.9998645517007605,0.5585136101764814,0.5198645517007604,0.2702591521150326
249,4.9,0.9998891029505544,0.558534607796606,0.5098891029505543,0.259986897307721
250,5.0,0.9999092042625951,0.5585517995777893,0.4999092042625951,0.24990921250646103
251,5.1000000000000005,0.9999256621257943,0.558565875275052,0.48992566212579425,0.2400271544093979
252,5.2,0.9999391368861988,0.5585773996537545,0.4799391368861988,0.2303415751150695
253,5.300000000000001,0.9999501692221211,0.5585868351326294,0.4699501692221211,0.22085316155190024
254,5.4,0.9999592018254402,0.5585945603268587,0.45995920182544014,0.21156246734389597
255,5.5,0.9999665971563038,0.5586008852329011,0.4499665971563037,0.2024699385564233
256,5.6000000000000005,0.9999726519818308,0.5586060636628142,0.4399726519818308,0.19357593449192517
257,5.7,0.9999776092809898,0.5586103034259813,0.4299776092809897,0.18488074448299546
258,5.800000000000001,0.9999816679925603,0.5586137746661205,0.4199816679925602,0.17638460144981308
259,5.9,0.9999849909968058,0.5586166166876635,0.40998499099680574,0.16808769284265088
260,6.0,0.9999877116507956,0.558618943545133,0.3999877116507956,0.15999016947164002
261,6.1000000000000005,0.9999899391393965,0.5586208486196146,0.3899899391393964,0.1520921526299501
262,6.2,0.9999917628565104,0.558622408365839,0.3799917628565104,0.1443937398387984
263,6.300000000000001,0.9999932559922726,0.5586236853801577,0.3699932559922725,0.1368950094797633
264,6.4,0.9999944784700996,0.5586247309124722,0.3599944784700996,0.129596024528959
265,6.5,0.9999954793514042,0.5586255869228832,0.3499954793514042,0.12249683556641919
266,6.6000000000000005,0.9999962988044543,0.5586262877655694,0.33999629880445426,0.11559748320072774
267,6.7,0.999996969716367,0.5586268615674572,0.32999696971636694,0.1088980000219848
268,6.800000000000001,0.9999975190129178,0.5586273313569957,0.31999751901291773,0.10239841217442265
269,6.9,0.9999979687391211,0.5586277159883304,0.309997968739121,0.09609874062238104
270,7.0,0.9999983369439447,0.5586280308979614,0.29999833694394473,0.08999900216913259
271,7.1000000000000005,0.9999986384046582,0.5586282887242472,0.2899986384046581,0.08409921027655565
272,7.2,0.9999988852198828,0.558628499814614,0.2799988852198828,0.07839937572437711
273,7.300000000000001,0.999999087295143,0.558628672640828,0.2699990872951429,0.07289950714021018
274,7.4,0.9999992527404032,0.5586288141389902,0.25999925274040325,0.06759961142556808
275,7.5,0.9999993881955461,0.5586289299879046,0.24999938819554612,0.06249969409814737
276,7.6000000000000005,0.999999499096851,0.5586290248369853,0.23999949909685103,0.0575997595667394
277,7.7,0.999999589895169,0.5586291024928522,0.229999589895169,0.05289981135194593
278,7.800000000000001,0.9999996642345503,0.5586291660721039,0.2199996642345503,0.04839985226331488
279,7.9,0.9999997250984922,0.5586292181263961,0.20999972509849218,0.044099884541442286
280,8.0,0.9999997749296758,0.5586292607448483,0.1999997749296758,0.039999909971920974
281,8.1,0.9999998157280003,0.5586292956378874,0.1899998157280004,0.036099929976674106
282,8.200000000000001,0.9999998491308444,0.5586293242058925,0.17999984913084432,0.032399945687126716
283,8.3,0.999999876478781,0.5586293475953977,0.1699998764787809,0.028899958002800763
284,8.4,0.9999998988693781,0.5586293667451052,0.15999989886937804,0.0255999676382112
285,8.5,0.999999917201249,0.5586293824235601,0.14999991720124906,0.02249997516038157
286,8.6,0.9999999322101157,0.5586293952599934,0.13999993221011575,0.019599981018837007
287,8.700000000000001,0.9999999444983367,0.5586294057695764,0.12999994449833663,0.016899985569570605
288,8.8,0.9999999545590812,0.5586294143740952,0.11999995455908108,0.014399989094181524
289,8.9,0.9999999627961221,0.5586294214188794,0.10999996279612212,0.01209999181514825
290,9.0,0.999999969540041,0.558629427186661,0.09999996954004098,0.009999993908009123
291,9.1,0.9999999750614947,0.5586294319089211,0.08999997506149482,0.008099995511069689
292,9.200000000000001,0.9999999795820788,0.5586294357751808,0.0799999795820786,0.006399996733132994
293,9.3,0.9999999832832199,0.5586294389406063,0.06999998328321988,0.004899997659651063
294,9.4,0.9999999863134581,0.5586294415322378,0.05999998631345804,0.0035999983576151524
295,9.5,0.9999999887944072,0.5586294436540861,0.04999998879440726,0.002499998879440851
296,9.600000000000001,0.9999999908256365,0.5586294453913084,0.03999999082563632,0.00159999926605099
297,9.700000000000001,0.9999999924886664,0.5586294468136259,0.02999999248866636,0.0008999995493200381
298,9.8,0.9999999938502403,0.5586294479781211,0.019999993850240205,0.000399999754009646
299,9.9,0.9999999949650026,0.5586294489315289,0.00999999496500259,9.999989930007714e-05
